TCODE,TIMESTAMP,FREQ,BW,TXID,AMP,DEVCNT,X,Y,Z,TLW
210,2015-08-20T15:49:13,2412000000,22000000,2848812985857999950,-37.849811554,6,35,34,0,0
210,2015-08-20T15:49:13,2412000000,22000000,2708356959627183185,-51.3740463257,6,68,16,0,0
210,2015-08-20T15:49:13,2412000000,22000000,3840169614769521742,-35.0,6,36,35,0,0
210,2015-08-20T15:49:13,2412000000,22000000,2293743807856247944,-80.0,1,37,34,0,0
211,2015-08-20T15:49:13,2412000000,22000000,2293743807856247944,-58.0,3,99,64,0,0
211,2015-08-20T15:49:13,2412000000,22000000,2848812985739314019,-36.0,3,36,36,0,0
211,2015-08-20T15:49:13,2412000000,22000000,3840169614833681540,-64.0,1,102,63,0,0
211,2015-08-20T15:49:13,2412000000,22000000,3840169614827193480,-58.0,5,97,63,0,0
211,2015-08-20T15:49:13,2412000000,22000000,2848812985857999950,-37.8233947754,6,35,33,0,0
211,2015-08-20T15:49:13,2412000000,22000000,2708356959627183185,-51.40259552,6,68,16,0,0
211,2015-08-20T15:49:13,2412000000,22000000,3840169614769521742,-34.0,6,35,35,0,0
211,2015-08-20T15:49:13,2412000000,22000000,2412244974914897032,-58.0,1,102,63,0,0
212,2015-08-20T15:49:13,2412000000,22000000,2848812985739314019,-52.0,2,33,16,0,0
212,2015-08-20T15:49:13,2412000000,22000000,3840169614833681540,-66.0,4,96,64,0,0
212,2015-08-20T15:49:13,2412000000,22000000,3840169614827193480,-57.8181800842,3,98,64,0,0
212,2015-08-20T15:49:13,2412000000,22000000,2848812985857999950,-37.8904495239,6,35,33,0,0
212,2015-08-20T15:49:13,2412000000,22000000,2708356959627183185,-51.8181800842,6,68,16,0,0
212,2015-08-20T15:49:13,2412000000,22000000,3840169614769521742,-35.0,6,37,33,0,0
213,2015-08-20T15:49:13,2412000000,22000000,2848812985739314019,-38.0,4,38,34,0,0
213,2015-08-20T15:49:13,2412000000,22000000,3840169614833681540,-66.0,4,95,65,0,0
213,2015-08-20T15:49:13,2412000000,22000000,3840169614827193480,-58.0,4,99,64,0,0
213,2015-08-20T15:49:13,2412000000,22000000,2848812985857999950,-37.7685585022,6,35,34,0,0
213,2015-08-20T15:49:13,2412000000,22000000,2708356959627183185,-50.25,6,69,15,0,0
213,2015-08-20T15:49:13,2412000000,22000000,3840169614769521742,-36.0,5,37,32,0,0
213,2015-08-20T15:49:13,2412000000,22000000,2824887591420429448,-60.0,1,102,63,0,0
214,2015-08-20T15:49:14,2412000000,22000000,3005876405172307080,-60.0,2,100,64,0,0
214,2015-08-20T15:49:14,2412000000,22000000,2848812985739314019,-52.0,1,4,21,0,0
214,2015-08-20T15:49:14,2412000000,22000000,3840169614833681540,-66.0,4,98,64,0,0
214,2015-08-20T15:49:14,2412000000,22000000,2249551794131043464,-57.555557251,4,98,64,0,0
214,2015-08-20T15:49:14,2412000000,22000000,2293743807856247944,-58.0,2,100,64,0,0
214,2015-08-20T15:49:14,2412000000,22000000,2848812985857999950,-37.9015922546,6,35,33,0,0
214,2015-08-20T15:49:14,2412000000,22000000,2708356959627183185,-51.5126037598,5,67,16,0,0
214,2015-08-20T15:49:14,2412000000,22000000,3840169614769521742,-34.0,5,38,33,0,0
214,2015-08-20T15:49:14,2412000000,22000000,2412244974914897032,-56.0,2,100,63,0,0
214,2015-08-20T15:49:14,2412000000,22000000,3840169614827193480,-58.0,4,96,64,0,0
215,2015-08-20T15:49:14,2412000000,22000000,2293743807856247944,-58.0,2,100,64,0,0
215,2015-08-20T15:49:14,2412000000,22000000,2848812985739314019,-38.0,3,36,35,0,0
215,2015-08-20T15:49:14,2412000000,22000000,3840169614833681540,-66.0,5,94,63,0,0
215,2015-08-20T15:49:14,2412000000,22000000,3840169614827193480,-58.0,5,96,62,0,0
215,2015-08-20T15:49:14,2412000000,22000000,2848812985857999950,-37.8074874878,6,35,34,0,0
215,2015-08-20T15:49:14,2412000000,22000000,2708356959627183185,-52.3486251831,6,66,17,0,0
215,2015-08-20T15:49:14,2412000000,22000000,3840169614769521742,-35.3333320618,6,35,35,0,0
215,2015-08-20T15:49:14,2412000000,22000000,2670921200066495624,-58.0,2,100,64,0,0
215,2015-08-20T15:49:14,2412000000,22000000,2412244974914897032,-58.0,3,99,64,0,0
216,2015-08-20T15:49:14,2412000000,22000000,3840169614833681540,-66.0,4,95,64,0,0
216,2015-08-20T15:49:14,2412000000,22000000,2708356959627183185,-55.0947380066,6,62,20,0,0
216,2015-08-20T15:49:14,2412000000,22000000,2249551794131043464,-86.0,1,75,11,0,0
216,2015-08-20T15:49:14,2412000000,22000000,2848812985857999950,-37.8010482788,6,35,33,0,0
216,2015-08-20T15:49:14,2412000000,22000000,3840169614827193480,-56.0,5,98,63,0,0
216,2015-08-20T15:49:14,2412000000,22000000,3840169614769521742,-34.0,6,35,35,0,0
216,2015-08-20T15:49:14,2412000000,22000000,2412244974914897032,-83.3333358765,1,75,11,0,0
217,2015-08-20T15:49:14,2412000000,22000000,2412244974914897032,-57.2000007629,4,98,64,0,0
217,2015-08-20T15:49:14,2412000000,22000000,2293743807856247944,-56.4000015259,4,98,64,0,0
217,2015-08-20T15:49:14,2412000000,22000000,3840169614833681540,-66.0,3,99,63,0,0
217,2015-08-20T15:49:14,2412000000,22000000,3840169614827193480,-58.0,5,97,64,0,0
217,2015-08-20T15:49:14,2412000000,22000000,2848812985857999950,-37.7634620667,6,35,34,0,0
217,2015-08-20T15:49:14,2412000000,22000000,2708356959627183185,-54.7563018799,6,63,20,0,0
217,2015-08-20T15:49:14,2412000000,22000000,3840169614769521742,-34.0,6,36,34,0,0
217,2015-08-20T15:49:14,2412000000,22000000,2249551794131043464,-58.0,4,98,64,0,0
217,2015-08-20T15:49:14,2412000000,22000000,2324142808988255368,-74.0,2,72,76,0,0
218,2015-08-20T15:49:14,2412000000,22000000,2324142808988255368,-58.5,3,99,63,0,0
218,2015-08-20T15:49:14,2412000000,22000000,2412244974914897032,-58.0,2,101,63,0,0
218,2015-08-20T15:49:14,2412000000,22000000,2249551794131043464,-57.7599983215,4,99,62,0,0
218,2015-08-20T15:49:14,2412000000,22000000,2848812985857999950,-37.6727828979,6,36,34,0,0
218,2015-08-20T15:49:14,2412000000,22000000,2708356959627183185,-53.623374939,6,64,19,0,0
218,2015-08-20T15:49:14,2412000000,22000000,3840169614769521742,-35.0,5,37,32,0,0
218,2015-08-20T15:49:14,2412000000,22000000,2293743807856247944,-57.0,1,102,63,0,0
218,2015-08-20T15:49:14,2412000000,22000000,3840169614833681540,-66.9333343506,4,95,64,0,0
218,2015-08-20T15:49:14,2412000000,22000000,3840169614827193480,-57.4399986267,5,99,64,0,0
219,2015-08-20T15:49:15,2412000000,22000000,2824887591420429448,-78.0,1,71,86,0,0
219,2015-08-20T15:49:15,2412000000,22000000,3840169614833681540,-67.0,3,94,65,0,0
219,2015-08-20T15:49:15,2412000000,22000000,2708356959627183185,-53.6756744385,6,64,19,0,0
219,2015-08-20T15:49:15,2412000000,22000000,2293743807856247944,-75.0,2,72,79,0,0
219,2015-08-20T15:49:15,2412000000,22000000,2848812985857999950,-37.9449996948,6,35,34,0,0
219,2015-08-20T15:49:15,2412000000,22000000,3840169614827193480,-58.0,5,98,63,0,0
219,2015-08-20T15:49:15,2412000000,22000000,3840169614769521742,-34.0,6,36,35,0,0
219,2015-08-20T15:49:15,2412000000,22000000,2412244974914897032,-74.6666641235,2,72,77,0,0
220,2015-08-20T15:49:15,2412000000,22000000,2412244974914897032,-58.0,4,97,64,0,0
220,2015-08-20T15:49:15,2412000000,22000000,2848812985739314019,-54.0,1,75,11,0,0
220,2015-08-20T15:49:15,2412000000,22000000,3840169614833681540,-66.9411773682,4,95,63,0,0
220,2015-08-20T15:49:15,2412000000,22000000,3840169614827193480,-57.0,5,97,64,0,0
220,2015-08-20T15:49:15,2412000000,22000000,2848812985857999950,-37.8538208008,6,35,33,0,0
220,2015-08-20T15:49:15,2412000000,22000000,2708356959627183185,-56.09375,6,61,22,0,0
220,2015-08-20T15:49:15,2412000000,22000000,3840169614769521742,-34.0,5,38,33,0,0
220,2015-08-20T15:49:15,2412000000,22000000,2824887591420429448,-60.0,1,102,63,0,0
220,2015-08-20T15:49:15,2412000000,22000000,2293743807856247944,-57.0,3,99,63,0,0
221,2015-08-20T15:49:15,2412000000,22000000,2412244974914897032,-57.0,2,100,63,0,0
221,2015-08-20T15:49:15,2412000000,22000000,2848812985739314019,-36.0,2,37,33,0,0
221,2015-08-20T15:49:15,2412000000,22000000,3840169614833681540,-66.0,5,91,63,0,0
221,2015-08-20T15:49:15,2412000000,22000000,3840169614827193480,-57.4545440674,4,99,63,0,0
221,2015-08-20T15:49:15,2412000000,22000000,2848812985857999950,-37.636592865,6,36,34,0,0
221,2015-08-20T15:49:15,2412000000,22000000,2708356959627183185,-57.6029396057,6,58,23,0,0
221,2015-08-20T15:49:15,2412000000,22000000,3840169614769521742,-34.0,5,37,33,0,0
221,2015-08-20T15:49:15,2412000000,22000000,2824887591420429448,-76.0,1,71,86,0,0
221,2015-08-20T15:49:15,2412000000,22000000,2293743807856247944,-58.0,3,99,63,0,0
222,2015-08-20T15:49:15,2412000000,22000000,2824887591420429448,-60.0,2,100,62,0,0
222,2015-08-20T15:49:15,2412000000,22000000,3840169614827193480,-56.1176452637,4,99,64,0,0
222,2015-08-20T15:49:15,2412000000,22000000,2848812985857999950,-37.8214836121,6,36,34,0,0
222,2015-08-20T15:49:15,2412000000,22000000,2708356959627183185,-57.5108680725,6,56,23,0,0
222,2015-08-20T15:49:15,2412000000,22000000,3840169614769521742,-34.0,6,36,34,0,0
222,2015-08-20T15:49:15,2412000000,22000000,3840169614833681540,-66.0,4,96,64,0,0
222,2015-08-20T15:49:15,2412000000,22000000,2249551794131043464,-74.8571395874,2,72,77,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2956055188116997088,-86.0,1,102,63,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2317669219531359368,-60.0,1,102,63,0,0
223,2015-08-20T15:49:15,2412000000,22000000,3840169614833681540,-66.0,5,94,64,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2249551794131043464,-56.5454559326,3,100,63,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2956055188235093068,-86.0,1,102,63,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2848812985857999950,-37.7417144775,6,36,34,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2708356959627183185,-55.0125007629,6,60,21,0,0
223,2015-08-20T15:49:15,2412000000,22000000,3840169614769521742,-34.0,6,36,34,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2862324021020984456,-57.5,2,100,64,0,0
223,2015-08-20T15:49:15,2412000000,22000000,2249833273402721416,-57.555557251,2,100,64,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2956055188116997088,-86.0,1,102,63,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2249833273402721416,-57.555557251,3,99,64,0,0
224,2015-08-20T15:49:16,2412000000,22000000,3840169614827193480,-76.0,1,71,86,0,0
224,2015-08-20T15:49:16,2412000000,22000000,3840169614833681540,-66.0,4,95,61,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2862324021020984456,-57.5,4,99,63,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2956055188235093068,-86.0,1,102,63,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2848812985857999950,-37.7591018677,6,36,34,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2708356959627183185,-52.3376617432,6,64,18,0,0
224,2015-08-20T15:49:16,2412000000,22000000,3840169614769521742,-34.0,6,36,35,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2317669219531359368,-60.0,1,102,63,0,0
224,2015-08-20T15:49:16,2412000000,22000000,2249551794131043464,-56.5454559326,3,99,62,0,0
225,2015-08-20T15:49:16,2412000000,22000000,2824887591420429448,-60.0,1,102,63,0,0
225,2015-08-20T15:49:16,2412000000,22000000,3840169614833681540,-67.0,4,94,63,0,0
225,2015-08-20T15:49:16,2412000000,22000000,3840169614827193480,-58.0,4,98,65,0,0
225,2015-08-20T15:49:16,2412000000,22000000,3840169614769521742,-35.8888893127,5,37,32,0,0
225,2015-08-20T15:49:16,2412000000,22000000,2708356959627183185,-53.0594596863,6,64,18,0,0
225,2015-08-20T15:49:16,2412000000,22000000,2848812985857999950,-37.7948722839,6,36,34,0,0
225,2015-08-20T15:49:16,2412000000,22000000,2412244974914897032,-57.5999984741,2,100,64,0,0
225,2015-08-20T15:49:16,2412000000,22000000,2293743807856247944,-57.8823547363,1,102,63,0,0
226,2015-08-20T15:49:16,2412000000,22000000,2293743807856247944,-76.0,1,71,86,0,0
226,2015-08-20T15:49:16,2412000000,22000000,3840169614833681540,-66.9333343506,4,95,64,0,0
226,2015-08-20T15:49:16,2412000000,22000000,2412244974914897032,-76.0,2,62,72,0,0
226,2015-08-20T15:49:16,2412000000,22000000,2848812985857999950,-37.7083320618,6,36,34,0,0
226,2015-08-20T15:49:16,2412000000,22000000,2708356959627183185,-52.3664131165,6,64,18,0,0
226,2015-08-20T15:49:16,2412000000,22000000,3840169614769521742,-35.0,6,36,34,0,0
226,2015-08-20T15:49:16,2412000000,22000000,2249551794131043464,-76.0,1,71,86,0,0
226,2015-08-20T15:49:16,2412000000,22000000,3840169614827193480,-57.0,2,100,64,0,0
227,2015-08-20T15:49:16,2412000000,22000000,2293743807856247944,-57.3333320618,1,102,63,0,0
227,2015-08-20T15:49:16,2412000000,22000000,3840169614833681540,-66.0,4,89,65,0,0
227,2015-08-20T15:49:16,2412000000,22000000,2412244974914897032,-57.5999984741,3,99,62,0,0
227,2015-08-20T15:49:16,2412000000,22000000,2848812985857999950,-37.5609741211,6,36,34,0,0
227,2015-08-20T15:49:16,2412000000,22000000,2708356959627183185,-52.0,6,66,17,0,0
227,2015-08-20T15:49:16,2412000000,22000000,3840169614769521742,-34.0,6,36,34,0,0
227,2015-08-20T15:49:16,2412000000,22000000,2249551794131043464,-56.0,1,102,63,0,0
227,2015-08-20T15:49:16,2412000000,22000000,3840169614827193480,-58.0,4,98,64,0,0
228,2015-08-20T15:49:16,2412000000,22000000,2293743807856247944,-57.3333320618,3,99,63,0,0
228,2015-08-20T15:49:16,2412000000,22000000,3840169614833681540,-66.0,5,93,62,0,0
228,2015-08-20T15:49:16,2412000000,22000000,3840169614827193480,-58.0,5,98,63,0,0
228,2015-08-20T15:49:16,2412000000,22000000,3840169614769521742,-34.0,5,38,33,0,0
228,2015-08-20T15:49:16,2412000000,22000000,2708356959627183185,-52.6666679382,6,64,18,0,0
228,2015-08-20T15:49:16,2412000000,22000000,2848812985857999950,-37.8240966797,6,36,33,0,0
228,2015-08-20T15:49:16,2412000000,22000000,2412244974914897032,-57.5999984741,3,99,63,0,0
228,2015-08-20T15:49:16,2412000000,22000000,2249551794131043464,-56.0,4,99,63,0,0
229,2015-08-20T15:49:17,2412000000,22000000,2249551794131043464,-84.9333343506,1,12,68,0,0
229,2015-08-20T15:49:17,2412000000,22000000,2848812985739314019,-36.0,1,37,34,0,0
229,2015-08-20T15:49:17,2412000000,22000000,3840169614833681540,-64.0,5,92,63,0,0
229,2015-08-20T15:49:17,2412000000,22000000,3840169614774699045,-76.0,1,37,34,0,0
229,2015-08-20T15:49:17,2412000000,22000000,3840169614827193480,-58.0,3,98,62,0,0
229,2015-08-20T15:49:17,2412000000,22000000,2848812985857999950,-37.7958641052,6,35,34,0,0
229,2015-08-20T15:49:17,2412000000,22000000,2708356959627183185,-52.0128211975,6,66,17,0,0
229,2015-08-20T15:49:17,2412000000,22000000,3840169614769521742,-34.0,5,38,33,0,0
229,2015-08-20T15:49:17,2412000000,22000000,2412244974914897032,-82.0,1,37,34,0,0
230,2015-08-20T15:49:17,2412000000,22000000,2293743807856247944,-58.0,1,102,63,0,0
230,2015-08-20T15:49:17,2412000000,22000000,2848812985739314019,-50.0,4,23,34,0,0
230,2015-08-20T15:49:17,2412000000,22000000,3840169614833681540,-66.0,4,96,63,0,0
230,2015-08-20T15:49:17,2412000000,22000000,3840169614774699045,-76.0,5,44,39,0,0
230,2015-08-20T15:49:17,2412000000,22000000,3840169614827193480,-57.6363639832,4,98,63,0,0
230,2015-08-20T15:49:17,2412000000,22000000,2848812985857999950,-37.5532836914,6,36,33,0,0
230,2015-08-20T15:49:17,2412000000,22000000,3840169614769521742,-34.6666679382,6,37,33,0,0
230,2015-08-20T15:49:17,2412000000,22000000,2708356959627183185,-52.6307678223,5,65,17,0,0
230,2015-08-20T15:49:17,2412000000,22000000,2730593306660963406,-34.1818199158,5,37,32,0,0
230,2015-08-20T15:49:17,2412000000,22000000,2412244974914897032,-57.75,3,100,64,0,0
230,2015-08-20T15:49:17,2412000000,22000000,2368052961132020814,-36.0,3,37,31,0,0
231,2015-08-20T15:49:17,2412000000,22000000,2293743807856247944,-56.0,1,102,63,0,0
231,2015-08-20T15:49:17,2412000000,22000000,2848812985739314019,-38.0,1,37,34,0,0
231,2015-08-20T15:49:17,2412000000,22000000,3840169614833681540,-66.0,5,95,63,0,0
231,2015-08-20T15:49:17,2412000000,22000000,3840169614827193480,-57.3333320618,3,100,64,0,0
231,2015-08-20T15:49:17,2412000000,22000000,2848812985857999950,-37.8380851746,6,35,33,0,0
231,2015-08-20T15:49:17,2412000000,22000000,2708356959627183185,-53.3422813416,5,65,18,0,0
231,2015-08-20T15:49:17,2412000000,22000000,3840169614769521742,-35.0,6,35,35,0,0
231,2015-08-20T15:49:17,2412000000,22000000,2412244974914897032,-56.0,1,102,63,0,0
232,2015-08-20T15:49:17,2412000000,22000000,2848812985739314019,-36.0,4,36,33,0,0
232,2015-08-20T15:49:17,2412000000,22000000,3840169614833681540,-66.0,4,91,65,0,0
232,2015-08-20T15:49:17,2412000000,22000000,3840169614827193480,-58.0,4,98,63,0,0
232,2015-08-20T15:49:17,2412000000,22000000,2848812985857999950,-37.9857826233,6,35,34,0,0
232,2015-08-20T15:49:17,2412000000,22000000,2708356959627183185,-52.8228569031,6,66,17,0,0
232,2015-08-20T15:49:17,2412000000,22000000,3840169614769521742,-34.0,5,37,33,0,0
232,2015-08-20T15:49:17,2412000000,22000000,2249551794131043464,-79.5999984741,1,37,34,0,0
233,2015-08-20T15:49:17,2412000000,22000000,2412244974914897032,-56.0,1,102,63,0,0
233,2015-08-20T15:49:17,2412000000,22000000,2848812985739314019,-50.0,2,18,19,0,0
233,2015-08-20T15:49:17,2412000000,22000000,3840169614833681540,-66.0,5,93,63,0,0
233,2015-08-20T15:49:17,2412000000,22000000,2249551794131043464,-56.8333320618,5,98,63,0,0
233,2015-08-20T15:49:17,2412000000,22000000,2848812985857999950,-37.6110229492,6,35,34,0,0
233,2015-08-20T15:49:17,2412000000,22000000,2708356959627183185,-53.4117660522,6,66,17,0,0
233,2015-08-20T15:49:17,2412000000,22000000,3840169614769521742,-35.7777786255,6,35,34,0,0
233,2015-08-20T15:49:17,2412000000,22000000,2293743807856247944,-56.0,2,100,64,0,0
233,2015-08-20T15:49:17,2412000000,22000000,3840169614827193480,-58.0,3,99,64,0,0
234,2015-08-20T15:49:18,2412000000,22000000,3840169614833681540,-66.0,2,99,65,0,0
234,2015-08-20T15:49:18,2412000000,22000000,3840169614827193480,-57.8461532593,5,98,63,0,0
234,2015-08-20T15:49:18,2412000000,22000000,2717082481991156750,-38.0,5,38,35,0,0
234,2015-08-20T15:49:18,2412000000,22000000,2848812985857999950,-37.9178085327,6,35,34,0,0
234,2015-08-20T15:49:18,2412000000,22000000,2708356959627183185,-55.6423835754,6,63,19,0,0
234,2015-08-20T15:49:18,2412000000,22000000,3840169614769521742,-34.0,6,37,33,0,0
234,2015-08-20T15:49:18,2412000000,22000000,2251803602534663304,-58.0,4,98,64,0,0
234,2015-08-20T15:49:18,2412000000,22000000,3840169614836171867,-90.0,1,102,63,0,0
235,2015-08-20T15:49:18,2412000000,22000000,2848812985739314019,-36.0,3,37,35,0,0
235,2015-08-20T15:49:18,2412000000,22000000,3840169614833681540,-66.1333312988,3,94,65,0,0
235,2015-08-20T15:49:18,2412000000,22000000,3840169614827193480,-58.0,4,99,64,0,0
235,2015-08-20T15:49:18,2412000000,22000000,2848812985857999950,-37.8074073792,6,35,34,0,0
235,2015-08-20T15:49:18,2412000000,22000000,2708356959627183185,-56.75,6,61,20,0,0
235,2015-08-20T15:49:18,2412000000,22000000,3840169614769521742,-35.0,6,37,33,0,0
236,2015-08-20T15:49:18,2412000000,22000000,2293743807856247944,-56.2857131958,1,102,63,0,0
236,2015-08-20T15:49:18,2412000000,22000000,2848812985739314019,-36.0,6,35,34,0,0
236,2015-08-20T15:49:18,2412000000,22000000,2916648657166402696,-60.0,1,102,63,0,0
236,2015-08-20T15:49:18,2412000000,22000000,3840169614827193480,-57.0,5,99,63,0,0
236,2015-08-20T15:49:18,2412000000,22000000,2848812985857999950,-37.6865463257,6,35,33,0,0
236,2015-08-20T15:49:18,2412000000,22000000,2708356959627183185,-53.5683441162,6,62,19,0,0
236,2015-08-20T15:49:18,2412000000,22000000,3840169614769521742,-34.0,6,37,33,0,0
236,2015-08-20T15:49:18,2412000000,22000000,3840169614833681540,-66.0,3,95,65,0,0
236,2015-08-20T15:49:18,2412000000,22000000,2412244974914897032,-57.2000007629,5,96,63,0,0
237,2015-08-20T15:49:18,2412000000,22000000,2412244974914897032,-57.5,2,100,64,0,0
237,2015-08-20T15:49:18,2412000000,22000000,2293743807856247944,-57.6363639832,3,99,64,0,0
237,2015-08-20T15:49:18,2412000000,22000000,2249551794131043464,-57.2000007629,5,97,63,0,0
237,2015-08-20T15:49:18,2412000000,22000000,2848812985857999950,-37.71641922,6,35,34,0,0
237,2015-08-20T15:49:18,2412000000,22000000,2708356959627183185,-53.1486473083,6,66,17,0,0
237,2015-08-20T15:49:18,2412000000,22000000,3840169614769521742,-34.0,5,38,32,0,0
237,2015-08-20T15:49:18,2412000000,22000000,3840169614833681540,-66.0,3,94,65,0,0
237,2015-08-20T15:49:18,2412000000,22000000,3840169614827193480,-57.7142868042,4,96,63,0,0
238,2015-08-20T15:49:18,2412000000,22000000,3840169614833681540,-67.7777786255,4,92,64,0,0
238,2015-08-20T15:49:18,2412000000,22000000,2249551794131043464,-86.3636398315,1,75,11,0,0
238,2015-08-20T15:49:18,2412000000,22000000,2848812985857999950,-37.8700370789,6,35,34,0,0
238,2015-08-20T15:49:18,2412000000,22000000,2708356959627183185,-48.6206893921,6,71,13,0,0
238,2015-08-20T15:49:18,2412000000,22000000,3840169614769521742,-35.75,6,36,35,0,0
238,2015-08-20T15:49:18,2412000000,22000000,3840169614827193480,-58.0,5,97,63,0,0
239,2015-08-20T15:49:19,2412000000,22000000,2412244974914897032,-58.0,3,98,64,0,0
239,2015-08-20T15:49:19,2412000000,22000000,2848812985739314019,-38.0,3,38,34,0,0
239,2015-08-20T15:49:19,2412000000,22000000,3840169614833681540,-64.0,5,93,64,0,0
239,2015-08-20T15:49:19,2412000000,22000000,3840169614827193480,-57.9047622681,5,96,64,0,0
239,2015-08-20T15:49:19,2412000000,22000000,2956055188277232810,-86.0,1,102,63,0,0
239,2015-08-20T15:49:19,2412000000,22000000,2848812985857999950,-37.8539886475,6,36,34,0,0
239,2015-08-20T15:49:19,2412000000,22000000,2708356959627183185,-48.5786170959,6,70,14,0,0
239,2015-08-20T15:49:19,2412000000,22000000,3840169614769521742,-35.0,6,35,35,0,0
239,2015-08-20T15:49:19,2412000000,22000000,2293743807856247944,-58.0,2,100,64,0,0
239,2015-08-20T15:49:19,2412000000,22000000,3005876405172307080,-59.3888893127,4,99,63,0,0
240,2015-08-20T15:49:19,2412000000,22000000,2412244974914897032,-57.5999984741,4,98,64,0,0
240,2015-08-20T15:49:19,2412000000,22000000,3005876405172307080,-58.0,1,102,63,0,0
240,2015-08-20T15:49:19,2412000000,22000000,3840169614833681540,-64.0,5,97,63,0,0
240,2015-08-20T15:49:19,2412000000,22000000,3840169614827193480,-58.0,5,97,63,0,0
240,2015-08-20T15:49:19,2412000000,22000000,2848812985857999950,-37.8953361511,6,35,34,0,0
240,2015-08-20T15:49:19,2412000000,22000000,2708356959627183185,-52.9466667175,6,69,16,0,0
240,2015-08-20T15:49:19,2412000000,22000000,3840169614769521742,-36.0,6,35,36,0,0
240,2015-08-20T15:49:19,2412000000,22000000,3032897921332151432,-52.0,4,99,63,0,0
240,2015-08-20T15:49:19,2412000000,22000000,2293743807856247944,-56.3636360168,3,99,63,0,0
241,2015-08-20T15:49:19,2412000000,22000000,3003624618243523720,-60.25,1,102,63,0,0
241,2015-08-20T15:49:19,2412000000,22000000,3840169614833681540,-82.0,4,49,60,0,0
241,2015-08-20T15:49:19,2412000000,22000000,3840169614827193480,-58.0,5,98,64,0,0
241,2015-08-20T15:49:19,2412000000,22000000,2848812985857999950,-37.7587814331,6,35,34,0,0
241,2015-08-20T15:49:19,2412000000,22000000,2708356959627183185,-59.629032135,6,62,21,0,0
241,2015-08-20T15:49:19,2412000000,22000000,3840169614769521742,-34.0,6,36,34,0,0
241,2015-08-20T15:49:19,2412000000,22000000,2412244974914897032,-80.0,1,75,11,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2412244974914897032,-58.0,4,97,63,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2848812985739314019,-36.0,3,38,33,0,0
242,2015-08-20T15:49:19,2412000000,22000000,3840169614827193480,-58.0,5,97,63,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2708356959627183185,-60.0419578552,5,60,22,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2637143610155730056,-58.5,4,99,64,0,0
242,2015-08-20T15:49:19,2412000000,22000000,3840169614769521742,-36.0,6,35,34,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2249551794131043464,-56.6086959839,4,98,63,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2848812985857999950,-37.7142868042,6,36,34,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2934381408809911318,-38.0,5,36,32,0,0
242,2015-08-20T15:49:19,2412000000,22000000,3840169614833681540,-64.0,2,98,63,0,0
242,2015-08-20T15:49:19,2412000000,22000000,2293743807856247944,-57.5,3,100,64,0,0
243,2015-08-20T15:49:19,2412000000,22000000,3840169614827193480,-57.5,1,102,63,0,0
243,2015-08-20T15:49:19,2412000000,22000000,3840169614833681540,-66.0,3,96,65,0,0
243,2015-08-20T15:49:19,2412000000,22000000,2738193350133154952,-57.4782600403,4,97,63,0,0
243,2015-08-20T15:49:19,2412000000,22000000,2848812985857999950,-37.8226585388,6,35,34,0,0
243,2015-08-20T15:49:19,2412000000,22000000,2708356959627183185,-58.7524757385,5,59,22,0,0
243,2015-08-20T15:49:19,2412000000,22000000,3840169614769521742,-34.0,6,36,34,0,0
243,2015-08-20T15:49:19,2412000000,22000000,2249833273402721416,-57.3043479919,4,97,63,0,0
244,2015-08-20T15:49:20,2412000000,22000000,3840169614827193480,-58.0,3,100,64,0,0
244,2015-08-20T15:49:20,2412000000,22000000,3840169614833681540,-66.0,4,92,64,0,0
244,2015-08-20T15:49:20,2412000000,22000000,2738193350133154952,-57.0,1,102,63,0,0
244,2015-08-20T15:49:20,2412000000,22000000,2848812985857999950,-37.968170166,6,35,33,0,0
244,2015-08-20T15:49:20,2412000000,22000000,2708356959627183185,-55.1666679382,6,67,17,0,0
244,2015-08-20T15:49:20,2412000000,22000000,3840169614769521742,-34.0,6,36,34,0,0
244,2015-08-20T15:49:20,2412000000,22000000,2249833273402721416,-57.1428565979,1,102,63,0,0
245,2015-08-20T15:49:20,2412000000,22000000,3840169614827193480,-58.9333343506,3,99,64,0,0
245,2015-08-20T15:49:20,2412000000,22000000,2708356959627183185,-52.6975097656,5,68,15,0,0
