TCODE,TIMESTAMP,FREQ,BW,TXID,AMP,DEVCNT,X,Y,Z,TLW
17,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-76.6666641235,1,37.71,34.01,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-87.3333358765,1,75.18,11.62,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-36.6086959839,5,35.501877122,34.3776400583,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614802224209,-48.0,2,74.8793076455,11.6604459864,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2670921200032482354,-88.0,1,71.97,86.8,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.424243927,6,35.9026417393,35.1396487902,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-58.0,4,99.2711732661,64.2931803792,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-87.5294113159,1,75.18,11.62,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-57.4285697937,4,98.7421877003,64.2842070969,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2251803602534663304,-58.0,3,99.6371027237,64.361346577,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-64.9014053345,5,95.9060107913,63.3150952575,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614802224209,-68.0,4,39.1224654438,44.40554343,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,98.3948317344,63.8970662234,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-58.0,2,101.050338705,64.3024277126,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.0,5,38.4680273133,33.5983203883,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-64.0,2,72.0286731384,13.5030586717,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.5714302063,6,36.1034501449,34.1673412749,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,2,100.677515181,64.590857097,0.0,0
18,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-57.0833320618,4,97.4396953149,63.6039252646,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-56.2000007629,5,98.4445474884,63.4464220337,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2413089193686598792,-58.0,2,100.677515181,64.590857097,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,4,92.9752796031,64.2237570936,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-57.0,5,99.5011025549,63.6760251163,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-56.0,2,101.050338705,64.3024277126,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-52.0,3,24.7586557975,19.5176338516,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-65.0,1,75.18,11.62,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-33.4285697937,6,37.2534410035,33.7622083254,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2263625757714941064,-58.0,2,100.677515181,64.590857097,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,5,96.7809848675,62.5252808415,0.0,0
19,2015-08-20T15:48:34,2412000000,22000000,2670921200066495624,-58.0,2,101.050338705,64.3024277126,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,1,102.01,63.56,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2848812985739314019,-58.0,2,78.2488681838,17.5609993837,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,3,95.3466888048,65.3138253363,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-63.0,2,72.6928229379,13.1061994775,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-56.0,2,101.85011685,63.2504833838,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.2121200562,6,35.5614814826,34.1866952912,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-56.0,5,99.6409328392,63.8659924114,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2412244974880883762,-90.0,1,71.97,86.8,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-32.0499992371,6,37.1102986131,34.3313015902,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-74.0,1,71.97,86.8,0.0,0
20,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-58.0,2,101.85011685,63.2504833838,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-78.0,1,71.97,86.8,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2848812985739314019,-36.0,3,37.7428010146,34.5748010344,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.0,3,83.2230298815,65.403742956,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614827193480,-58.0,5,97.8527266344,63.9955943306,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-37.5,6,35.5061948498,33.7939077162,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-62.0,3,69.8888372444,13.8238112185,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614793180210,-94.0,1,102.01,63.56,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,3840169614769521742,-32.2222213745,6,36.3624017089,35.265498609,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2412244974914897032,-78.0,1,71.97,86.8,0.0,0
21,2015-08-20T15:48:34,2412000000,22000000,2293743807856247944,-76.0,1,71.97,86.8,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2824887591420429448,-60.0,1,102.01,63.56,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614793180210,-90.0,1,71.97,86.8,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,3840169614833681540,-66.3333358765,4,94.8699145209,64.680445829,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2708356959627183185,-61.4782600403,2,73.0681780993,12.8819079892,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2249551794131043464,-56.75,3,100.21500569,62.5382555395,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2412244974880883762,-90.0,1,71.97,86.8,0.0,0
22,2015-08-20T15:48:34,2412000000,22000000,2848812985857999950,-51.4222221375,4,28.8440108013,26.8593011652,0.0,0
