TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z,TLW
181,2015-07-31T16:42:37,66502754,539807232,4880,-86.18,1,-73.90,62.15,8.00,8.4
181,2015-07-31T16:42:37,6590935,539870912,10737,-99.51,2,-81.34,42.65,8.00,9.4
181,2015-07-31T16:42:37,30136159,539935616,14642,-91.15,2,-79.99,46.18,8.00,3.4
181,2015-07-31T16:42:37,26366415,539998976,13945,-90.82,2,-77.73,52.09,8.00,2
181,2015-07-31T16:42:37,64847492,540062720,13666,-90.31,2,-80.41,45.07,8.00,3.5
181,2015-07-31T16:42:37,63382935,540128384,9761,-95.17,2,-81.39,42.50,8.00,6.6
181,2015-07-31T16:42:37,54718731,540187904,4880,-76.77,1,-73.90,62.15,8.00,0.2
181,2015-07-31T16:42:37,41153804,552997312,10512,-59.07,1,-63.00,67.72,8.00,0.5
181,2015-07-31T16:42:37,58366981,577581184,15374,-101.7,3,-78.91,73.56,8.00,4.2
181,2015-07-31T16:42:37,27354086,577580416,9386,-86.6,3,-69.05,78.92,8.00,7.2
181,2015-07-31T16:42:37,4478321,586251904,4880,-87.61,1,-73.90,62.15,8.00,0.9
181,2015-07-31T16:42:37,19973506,589866048,9761,-37.03,1,-102.89,95.06,8.00,0.6
181,2015-07-31T16:42:37,57986540,589866560,4880,-77.74,1,-91.02,77.66,8.00,8
181,2015-07-31T16:42:37,10077945,596320768,4880,-34.05,1,-95.31,6.00,8.00,1
181,2015-07-31T16:42:37,37852719,599995904,4880,-94.61,1,-73.90,62.15,8.00,1.2
182,2015-07-31T16:42:37,10566841,500011488,9761,-85.31,1,-73.90,62.15,8.00,0.2
182,2015-07-31T16:42:37,4111211,500018336,19522,-98.34,1,-73.90,62.15,8.00,6.7
182,2015-07-31T16:42:37,41824285,500012960,4880,-63.98,1,-73.90,62.15,8.00,2.8
182,2015-07-31T16:42:37,49508310,503847840,12689,-95.67,3,-65.49,68.43,8.00,3.2
182,2015-07-31T16:42:37,108048,528430464,12039,-70.78,2,-85.87,66.29,8.00,5
182,2015-07-31T16:42:37,66502754,539807232,4880,-78.96,1,-73.90,62.15,8.00,1.9
182,2015-07-31T16:42:37,6590935,539870912,10737,-92.38,2,-81.82,41.37,8.00,5.6
182,2015-07-31T16:42:37,30136159,539935360,14642,-81.66,2,-81.09,43.29,8.00,0.7
182,2015-07-31T16:42:37,26366415,539999104,14642,-36.52,2,-78.36,50.44,8.00,6.9
182,2015-07-31T16:42:37,64847492,540062912,13666,-56.17,2,-80.79,44.08,8.00,4.9
182,2015-07-31T16:42:37,63382935,540128384,9761,-79.31,2,-81.68,41.75,8.00,9.8
182,2015-07-31T16:42:37,54718731,540187904,4880,-83.08,1,-73.90,62.15,8.00,1.7
182,2015-07-31T16:42:37,41153804,552997120,11853,-60.76,4,-65.02,69.08,8.00,2.3
182,2015-07-31T16:42:37,58366981,577580992,15374,-54.72,5,-75.62,73.67,8.00,0.8
182,2015-07-31T16:42:37,27354086,577580416,9386,-69.97,3,-69.05,78.92,8.00,3.6
182,2015-07-31T16:42:37,4478321,586251904,4880,-67.02,1,-73.90,62.15,8.00,7.4
182,2015-07-31T16:42:37,19973506,589866048,9761,-91.8,1,-102.89,95.06,8.00,2.6
182,2015-07-31T16:42:37,57986540,589866560,4880,-57.16,1,-91.02,77.66,8.00,1.7
182,2015-07-31T16:42:37,10077945,596320768,4880,-74.09,1,-95.31,6.00,8.00,3.4
182,2015-07-31T16:42:37,37852719,599995904,4880,-72.92,1,-73.90,62.15,8.00,8.9
183,2015-07-31T16:42:37,10566841,500012480,9761,-41.3,1,-73.90,62.15,8.00,2.6
183,2015-07-31T16:42:37,4111211,500018336,19522,-84.78,1,-73.90,62.15,8.00,5.7
183,2015-07-31T16:42:37,41824285,500012960,4880,-86.51,1,-73.90,62.15,8.00,3.6
183,2015-07-31T16:42:37,49508310,503847840,12689,-81.75,4,-65.44,71.84,8.00,3.7
183,2015-07-31T16:42:37,108048,528430464,12811,-68.66,3,-84.30,65.07,8.00,7.3
183,2015-07-31T16:42:37,66502754,539807232,4880,-74.02,1,-73.90,62.15,8.00,4.1
183,2015-07-31T16:42:37,6590935,539870912,10737,-99.9,2,-82.49,39.61,8.00,6.1
183,2015-07-31T16:42:37,30136159,539935360,14642,-92.02,2,-81.72,41.64,8.00,1.3
183,2015-07-31T16:42:37,26366415,539999168,14642,-88.18,2,-79.32,47.93,8.00,6.8
183,2015-07-31T16:42:37,64847492,540062912,13666,-81.1,2,-80.94,43.68,8.00,4.6
183,2015-07-31T16:42:37,63382935,540128384,9761,-73.79,2,-82.15,40.51,8.00,1.1
183,2015-07-31T16:42:37,54718731,540187904,4880,-75.79,1,-73.90,62.15,8.00,8.2
183,2015-07-31T16:42:37,41153804,552997760,12811,-68.73,3,-63.39,69.15,8.00,0.8
183,2015-07-31T16:42:37,58366981,577580736,14642,-82.81,3,-76.49,75.11,8.00,6.1
183,2015-07-31T16:42:37,27354086,577580416,9386,-65.12,3,-69.05,78.92,8.00,7.9
183,2015-07-31T16:42:37,4478321,586251904,4880,-87.42,1,-73.90,62.15,8.00,3.7
183,2015-07-31T16:42:37,19973506,589865664,9761,-30.08,2,-97.07,86.52,8.00,6.9
183,2015-07-31T16:42:37,57986540,589866560,4880,-32.8,1,-91.02,77.66,8.00,3
183,2015-07-31T16:42:37,10077945,596320768,4880,-74.87,1,-95.31,6.00,8.00,4.4
183,2015-07-31T16:42:37,37852719,599995904,4880,-85.96,1,-73.90,62.15,8.00,7.9
184,2015-07-31T16:42:37,10566841,500011488,9761,-55.71,1,-73.90,62.15,8.00,6.6
184,2015-07-31T16:42:37,4111211,500018336,19522,-92.58,1,-73.90,62.15,8.00,2.4
184,2015-07-31T16:42:37,41824285,500012960,4880,-71.59,1,-73.90,62.15,8.00,3.3
184,2015-07-31T16:42:37,49508310,503847776,12782,-63.91,5,-67.22,69.23,8.00,1.7
184,2015-07-31T16:42:37,108048,528430304,12811,-74.56,4,-85.46,67.80,8.00,4
184,2015-07-31T16:42:37,66502754,539807232,4880,-79.63,1,-73.90,62.15,8.00,6.1
184,2015-07-31T16:42:37,6590935,539870912,10737,-55.96,2,-82.97,38.35,8.00,2.5
184,2015-07-31T16:42:37,30136159,539935360,14642,-91.03,2,-82.53,39.52,8.00,3.7
184,2015-07-31T16:42:37,26366415,539999168,14642,-71.09,2,-79.19,48.29,8.00,2.5
184,2015-07-31T16:42:37,64847492,540062912,13666,-88.08,2,-81.97,40.99,8.00,4
184,2015-07-31T16:42:37,63382935,540128384,9761,-42.64,2,-82.45,39.71,8.00,7.8
184,2015-07-31T16:42:37,54718731,540187904,4880,-74.25,1,-73.90,62.15,8.00,0.4
184,2015-07-31T16:42:37,41153804,552997312,14031,-87.5,4,-61.38,69.75,8.00,5.7
184,2015-07-31T16:42:37,58366981,577580480,14642,-92.97,4,-77.81,76.23,8.00,2.6
184,2015-07-31T16:42:37,27354086,577580416,9386,-88.21,3,-69.05,78.92,8.00,5
184,2015-07-31T16:42:37,4478321,586251904,4880,-103.01,1,-73.90,62.15,8.00,7.3
184,2015-07-31T16:42:37,19973506,589865344,9761,-83.21,2,-92.41,79.69,8.00,0.7
184,2015-07-31T16:42:37,57986540,589866560,4880,-84.52,1,-91.02,77.66,8.00,1.4
184,2015-07-31T16:42:37,10077945,596320768,4880,-56.18,1,-95.31,6.00,8.00,5.1
184,2015-07-31T16:42:37,37852719,599995904,4880,-67.96,1,-73.90,62.15,8.00,1.6
185,2015-07-31T16:42:37,10566841,500011488,9761,-60.99,1,-73.90,62.15,8.00,9.5
185,2015-07-31T16:42:37,4111211,500018336,19522,-78.31,1,-73.90,62.15,8.00,2.1
185,2015-07-31T16:42:37,41824285,500012960,4880,-53.04,1,-73.90,62.15,8.00,7.3
185,2015-07-31T16:42:37,49508310,503847712,12867,-73.67,5,-68.00,68.52,8.00,5.4
185,2015-07-31T16:42:37,108048,528429984,12811,-81.89,3,-85.89,67.07,8.00,1.1
185,2015-07-31T16:42:37,66502754,539807232,4880,-93.43,1,-73.90,62.15,8.00,2.4
185,2015-07-31T16:42:37,6590935,539870912,10737,-36.32,2,-83.56,36.83,8.00,2.1
185,2015-07-31T16:42:37,30136159,539935360,14642,-69.96,2,-82.18,40.42,8.00,4.4
185,2015-07-31T16:42:37,26366415,539999296,14642,-35.46,2,-80.39,45.12,8.00,0.9
185,2015-07-31T16:42:37,64847492,540063168,13666,-47.8,2,-81.28,42.79,8.00,5.3
185,2015-07-31T16:42:37,63382935,540128384,10737,-83.43,2,-83.05,38.16,8.00,6.3
185,2015-07-31T16:42:37,54718731,540188864,4880,-86.32,1,-78.18,50.92,8.00,1.2
185,2015-07-31T16:42:37,41153804,552997312,14068,-79.1,5,-61.71,69.44,8.00,3.1
185,2015-07-31T16:42:37,58366981,577580288,14642,-78.08,4,-74.88,76.14,8.00,1.6
185,2015-07-31T16:42:37,27354086,577580416,9386,-100.67,3,-69.05,78.92,8.00,2.2
185,2015-07-31T16:42:37,4478321,586251904,4880,-70.57,1,-73.90,62.15,8.00,3.2
185,2015-07-31T16:42:37,19973506,589865344,9761,-76.27,2,-92.41,79.69,8.00,2.2
185,2015-07-31T16:42:37,57986540,589866560,4880,-49.09,1,-91.02,77.66,8.00,0.3
185,2015-07-31T16:42:37,10077945,596320768,4880,-88.25,1,-95.31,6.00,8.00,2.4
185,2015-07-31T16:42:37,37852719,599995904,4880,-81.02,1,-73.90,62.15,8.00,0.3
186,2015-07-31T16:42:37,10566841,500011488,9761,-94.54,1,-73.90,62.15,8.00,5.1
186,2015-07-31T16:42:37,4111211,500018336,19522,-76.92,1,-73.90,62.15,8.00,6.6
186,2015-07-31T16:42:37,41824285,500012960,4880,-67.96,1,-73.90,62.15,8.00,5.2
186,2015-07-31T16:42:37,49508310,503847712,13178,-74.55,3,-66.89,72.16,8.00,4.2
186,2015-07-31T16:42:37,108048,528430464,12690,-103.75,3,-84.35,65.77,8.00,1
186,2015-07-31T16:42:37,66502754,539807232,4880,-49.74,1,-73.90,62.15,8.00,3.4
186,2015-07-31T16:42:37,6590935,539870656,9761,-79.94,2,-83.84,36.07,8.00,6.6
186,2015-07-31T16:42:37,30136159,539935360,14642,-72.61,2,-82.40,39.86,8.00,6.8
186,2015-07-31T16:42:37,26366415,539999488,14100,-74.87,1,-79.12,48.45,8.00,3
186,2015-07-31T16:42:37,64847492,540063168,14642,-92.87,2,-81.63,41.87,8.00,5.4
186,2015-07-31T16:42:37,63382935,540127872,10737,-80.11,2,-83.05,38.16,8.00,5.4
186,2015-07-31T16:42:37,54718731,540189824,4880,-85.01,1,-82.46,39.69,8.00,3.2
186,2015-07-31T16:42:37,41153804,552997888,13480,-78.79,5,-62.54,66.66,8.00,6.2
186,2015-07-31T16:42:37,58366981,577580224,14642,-76.38,4,-76.83,76.72,8.00,9
186,2015-07-31T16:42:37,27354086,577580416,9386,-67.91,3,-69.05,78.92,8.00,3.6
186,2015-07-31T16:42:37,4478321,586251904,4880,-60.43,1,-73.90,62.15,8.00,8.3
186,2015-07-31T16:42:37,19973506,589865344,9761,-38.23,2,-92.41,79.69,8.00,5.1
186,2015-07-31T16:42:37,57986540,589865536,4880,-96.97,1,-91.02,77.66,8.00,0.1
186,2015-07-31T16:42:37,10077945,596320768,4880,-70.55,1,-95.31,6.00,8.00,2.2
186,2015-07-31T16:42:37,37852719,599995904,4880,-97.61,1,-73.90,62.15,8.00,6.5
187,2015-07-31T16:42:37,10566841,500011488,9761,-101.5,1,-73.90,62.15,8.00,5.8
187,2015-07-31T16:42:37,4111211,500018336,19522,-90.14,1,-73.90,62.15,8.00,4.9
187,2015-07-31T16:42:37,41824285,500015872,4880,-98.03,1,-73.90,62.15,8.00,1.6
187,2015-07-31T16:42:37,49508310,503847936,12867,-65.46,5,-67.38,68.50,8.00,2.3
187,2015-07-31T16:42:37,108048,528430304,12507,-81.01,3,-84.57,66.77,8.00,0.7
187,2015-07-31T16:42:37,66502754,539807232,4880,-73.61,1,-73.90,62.15,8.00,3.1
187,2015-07-31T16:42:37,6590935,539870656,9761,-83.25,2,-84.08,35.45,8.00,1.2
187,2015-07-31T16:42:37,30136159,539935360,14642,-98.42,2,-82.12,40.60,8.00,2.5
187,2015-07-31T16:42:37,26366415,539999488,14100,-88.79,2,-79.20,48.25,8.00,3.2
187,2015-07-31T16:42:37,64847492,540062912,14642,-72.13,2,-81.50,42.21,8.00,0.9
187,2015-07-31T16:42:37,63382935,540127872,11713,-72.99,2,-83.87,35.99,8.00,6.3
187,2015-07-31T16:42:37,54718731,540189824,4880,-98.75,1,-82.46,39.69,8.00,0.7
187,2015-07-31T16:42:37,41153804,552997184,11816,-67.85,1,-61.73,64.49,8.00,3.9
187,2015-07-31T16:42:37,58366981,577580224,14642,-84.22,5,-77.88,75.66,8.00,10
187,2015-07-31T16:42:37,27354086,577580416,9386,-103.68,3,-69.05,78.92,8.00,4.4
187,2015-07-31T16:42:37,4478321,586251904,4880,-86.47,1,-73.90,62.15,8.00,8.2
187,2015-07-31T16:42:37,19973506,589865344,9761,-70.66,2,-92.41,79.69,8.00,1.4
187,2015-07-31T16:42:37,57986540,589864576,4880,-93.48,1,-91.02,77.66,8.00,6.4
187,2015-07-31T16:42:37,10077945,596320768,4880,-92.34,1,-95.31,6.00,8.00,1.9
187,2015-07-31T16:42:37,37852719,599995904,4880,-71.38,1,-73.90,62.15,8.00,3.7
188,2015-07-31T16:42:37,10566841,500011488,9761,-76.03,1,-73.90,62.15,8.00,6.5
188,2015-07-31T16:42:37,4111211,500018336,19522,-92.78,1,-73.90,62.15,8.00,5
188,2015-07-31T16:42:37,41824285,500015872,4880,-95.04,1,-73.90,62.15,8.00,6.4
188,2015-07-31T16:42:37,49508310,503847968,12944,-68.41,5,-68.03,65.95,8.00,4.1
188,2015-07-31T16:42:37,108048,528430144,12507,-86.62,3,-83.83,65.71,8.00,9.1
188,2015-07-31T16:42:37,66502754,539807232,4880,-98.98,1,-73.90,62.15,8.00,4.8
188,2015-07-31T16:42:37,6590935,539870656,9761,-86.32,2,-83.95,35.81,8.00,2.5
188,2015-07-31T16:42:37,30136159,539935360,14642,-63.67,2,-82.04,40.81,8.00,5.4
188,2015-07-31T16:42:37,26366415,539999360,14031,-99.16,1,-78.23,50.80,8.00,6.1
188,2015-07-31T16:42:37,64847492,540063168,14642,-93.7,2,-81.88,41.22,8.00,4.9
188,2015-07-31T16:42:37,63382935,540127872,12689,-72.41,2,-84.26,34.99,8.00,1
188,2015-07-31T16:42:37,54718731,540190848,4880,-73.61,1,-86.75,28.46,8.00,6.5
188,2015-07-31T16:42:37,41153804,552997696,11816,-63.36,4,-65.80,65.98,8.00,1.9
188,2015-07-31T16:42:37,58366981,577580608,15374,-89.52,3,-77.34,72.74,8.00,0.2
188,2015-07-31T16:42:37,27354086,577580416,9386,-64.17,3,-69.05,78.92,8.00,3
188,2015-07-31T16:42:37,4478321,586251904,4880,-93.61,1,-73.90,62.15,8.00,1
188,2015-07-31T16:42:37,19973506,589865344,9761,-47.32,2,-92.41,79.69,8.00,0
188,2015-07-31T16:42:37,57986540,589864576,4880,-103.84,1,-91.02,77.66,8.00,0.5
188,2015-07-31T16:42:37,10077945,596320768,4880,-81.13,1,-95.31,6.00,8.00,9.5
188,2015-07-31T16:42:37,37852719,599995904,4880,-83.68,1,-73.90,62.15,8.00,3.4
189,2015-07-31T16:42:37,10566841,500011488,9761,-100.16,1,-73.90,62.15,8.00,4.9
189,2015-07-31T16:42:37,4111211,500016864,18547,-72.88,1,-73.90,62.15,8.00,9.7
189,2015-07-31T16:42:37,41824285,500015872,4880,-102.01,1,-73.90,62.15,8.00,6.4
189,2015-07-31T16:42:37,49508310,503847936,12867,-97.62,4,-66.30,67.42,8.00,3
189,2015-07-31T16:42:37,108048,528430816,13666,-63.88,3,-84.78,69.30,8.00,5.5
189,2015-07-31T16:42:37,66502754,539807232,4880,-101.71,1,-73.90,62.15,8.00,3.5
189,2015-07-31T16:42:37,6590935,539870656,9761,-89.36,2,-83.82,36.13,8.00,9
189,2015-07-31T16:42:37,30136159,539935360,14642,-89.19,2,-81.63,41.87,8.00,3.2
189,2015-07-31T16:42:37,26366415,539999360,12811,-43.62,2,-79.80,46.68,8.00,6.7
189,2015-07-31T16:42:37,64847492,540062912,14642,-32.79,2,-81.57,42.02,8.00,0.8
189,2015-07-31T16:42:37,63382935,540127616,12690,-55.49,2,-84.75,33.69,8.00,4.9
189,2015-07-31T16:42:37,54718731,540189824,4880,-101.69,1,-82.46,39.69,8.00,5.9
189,2015-07-31T16:42:37,41153804,552996544,9761,-83.73,1,-70.87,67.30,8.00,0.5
189,2015-07-31T16:42:37,58366981,577580992,15374,-97.68,4,-79.04,73.20,8.00,6.7
189,2015-07-31T16:42:37,27354086,577580416,9386,-97.92,3,-69.05,78.92,8.00,2.1
189,2015-07-31T16:42:37,4478321,586251904,4880,-96.05,1,-73.90,62.15,8.00,7.3
189,2015-07-31T16:42:37,19973506,589865344,9761,-104.4,2,-92.41,79.69,8.00,4.3
189,2015-07-31T16:42:37,57986540,589864576,4880,-65.75,1,-91.02,77.66,8.00,1
189,2015-07-31T16:42:37,10077945,596320768,4880,-84.89,1,-95.31,6.00,8.00,2.9
189,2015-07-31T16:42:37,37852719,599995904,4880,-88.18,1,-73.90,62.15,8.00,6.9
190,2015-07-31T16:42:38,10566841,500010528,9761,-71.67,1,-73.90,62.15,8.00,6.7
190,2015-07-31T16:42:38,4111211,500016864,18547,-65.4,1,-73.90,62.15,8.00,6.8
190,2015-07-31T16:42:38,41824285,500015872,4880,-60.56,1,-73.90,62.15,8.00,2
190,2015-07-31T16:42:38,49508310,503848032,12867,-102.57,5,-67.60,66.98,8.00,5
190,2015-07-31T16:42:38,108048,528430976,12690,-96.38,3,-82.61,67.65,8.00,9.7
190,2015-07-31T16:42:38,66502754,539807232,4880,-91.14,1,-73.90,62.15,8.00,7.7
190,2015-07-31T16:42:38,6590935,539870656,9761,-47.78,2,-83.55,36.85,8.00,5
190,2015-07-31T16:42:38,30136159,539935360,14642,-81,2,-81.22,42.96,8.00,2.4
190,2015-07-31T16:42:38,26366415,539999360,11591,-49.37,2,-80.33,45.28,8.00,7.2
190,2015-07-31T16:42:38,64847492,540062912,14642,-61.44,2,-81.34,42.63,8.00,1.1
190,2015-07-31T16:42:38,63382935,540127616,11714,-89.06,2,-84.02,35.60,8.00,6.5
190,2015-07-31T16:42:38,54718731,540189824,4880,-80.08,1,-82.46,39.69,8.00,4.1
190,2015-07-31T16:42:38,41153804,552997440,11853,-70.23,5,-69.11,65.53,8.00,6.3
190,2015-07-31T16:42:38,58366981,577581184,15374,-97.52,4,-77.62,74.61,8.00,2.7
190,2015-07-31T16:42:38,27354086,577580416,9386,-100.99,3,-69.05,78.92,8.00,5.2
190,2015-07-31T16:42:38,4478321,586251904,4880,-95.97,1,-73.90,62.15,8.00,9.9
190,2015-07-31T16:42:38,19973506,589865344,9761,-101.5,2,-92.41,79.69,8.00,4.9
190,2015-07-31T16:42:38,57986540,589864576,4880,-38.12,1,-91.02,77.66,8.00,0.7
190,2015-07-31T16:42:38,10077945,596320768,4880,-90.74,1,-95.31,6.00,8.00,7.4
190,2015-07-31T16:42:38,37852719,599995904,4880,-76.95,1,-73.90,62.15,8.00,2.3
191,2015-07-31T16:42:38,10566841,500010528,9761,-102.4,1,-73.90,62.15,8.00,4.5
191,2015-07-31T16:42:38,4111211,500017856,20499,-46.3,1,-73.90,62.15,8.00,9.3
191,2015-07-31T16:42:38,41824285,500015872,4880,-66.63,1,-73.90,62.15,8.00,9.9
191,2015-07-31T16:42:38,49508310,503848192,13580,-34.51,4,-69.73,67.66,8.00,0.9
191,2015-07-31T16:42:38,108048,528430816,12690,-98.8,3,-80.38,64.49,8.00,0.4
191,2015-07-31T16:42:38,66502754,539807232,4880,-93.58,1,-73.90,62.15,8.00,5
191,2015-07-31T16:42:38,6590935,539870656,9761,-70.79,2,-83.22,37.71,8.00,0.1
191,2015-07-31T16:42:38,30136159,539935360,14642,-69.88,2,-80.91,43.76,8.00,3.8
191,2015-07-31T16:42:38,26366415,539999104,12201,-73.96,1,-80.33,45.28,8.00,1.8
191,2015-07-31T16:42:38,64847492,540062720,14642,-63.3,2,-81.17,43.08,8.00,1.6
191,2015-07-31T16:42:38,63382935,540127872,11713,-56.94,2,-83.45,37.10,8.00,4.9
191,2015-07-31T16:42:38,54718731,540189824,4880,-92.31,1,-82.46,39.69,8.00,7.3
191,2015-07-31T16:42:38,41153804,552997312,12039,-34.18,5,-64.07,63.01,8.00,5.7
191,2015-07-31T16:42:38,58366981,577581248,15340,-92.35,5,-75.54,71.00,8.00,8.5
191,2015-07-31T16:42:38,27354086,577580416,9386,-94.58,3,-69.05,78.92,8.00,5.8
191,2015-07-31T16:42:38,4478321,586251904,4880,-85.07,1,-73.90,62.15,8.00,3.7
191,2015-07-31T16:42:38,19973506,589865344,9761,-91.06,2,-92.41,79.69,8.00,3.8
191,2015-07-31T16:42:38,57986540,589864576,4880,-103.77,1,-91.02,77.66,8.00,6.1
191,2015-07-31T16:42:38,10077945,596320768,4880,-83.27,1,-95.31,6.00,8.00,2.6
191,2015-07-31T16:42:38,37852719,599995904,4880,-38.04,1,-73.90,62.15,8.00,7
192,2015-07-31T16:42:38,10566841,500010528,9761,-89.18,1,-73.90,62.15,8.00,1.2
192,2015-07-31T16:42:38,4111211,500018336,21474,-97.74,1,-73.90,62.15,8.00,5
192,2015-07-31T16:42:38,41824285,500015872,4880,-93.94,1,-73.90,62.15,8.00,1.8
192,2015-07-31T16:42:38,49508310,503847936,13755,-59.31,4,-70.04,69.57,8.00,0.4
192,2015-07-31T16:42:38,108048,528430816,12690,-81.9,3,-80.39,64.26,8.00,9.9
192,2015-07-31T16:42:38,66502754,539807232,4880,-34.28,1,-73.90,62.15,8.00,7.5
192,2015-07-31T16:42:38,6590935,539870656,9761,-87.29,2,-82.95,38.42,8.00,2.3
192,2015-07-31T16:42:38,30136159,539935360,14642,-102.17,2,-80.84,43.95,8.00,7.5
192,2015-07-31T16:42:38,26366415,539999104,12201,-77.58,2,-80.24,45.53,8.00,5.2
192,2015-07-31T16:42:38,64847492,540062720,14642,-53.2,2,-81.01,43.49,8.00,4
192,2015-07-31T16:42:38,63382935,540127872,10737,-58.98,2,-82.63,39.26,8.00,1
192,2015-07-31T16:42:38,54718731,540189824,4880,-61.12,1,-82.46,39.69,8.00,9.3
192,2015-07-31T16:42:38,41153804,552997312,12039,-57.03,2,-64.13,62.55,8.00,5.2
192,2015-07-31T16:42:38,58366981,577581056,16350,-101.71,4,-77.33,76.00,8.00,2.9
192,2015-07-31T16:42:38,27354086,577580416,9386,-85.35,3,-69.05,78.92,8.00,2.8
192,2015-07-31T16:42:38,4478321,586251904,4880,-92.51,1,-73.90,62.15,8.00,6.6
192,2015-07-31T16:42:38,19973506,589865344,9761,-56.21,1,-92.41,79.69,8.00,6.9
192,2015-07-31T16:42:38,57986540,589864576,4880,-70,1,-91.02,77.66,8.00,6.2
192,2015-07-31T16:42:38,10077945,596320768,4880,-92.22,1,-95.31,6.00,8.00,1.1
192,2015-07-31T16:42:38,37852719,599995904,4880,-59.68,1,-73.90,62.15,8.00,0.2
193,2015-07-31T16:42:38,10566841,500010528,9761,-86.37,1,-73.90,62.15,8.00,4.9
193,2015-07-31T16:42:38,4111211,500018336,21474,-96.82,1,-73.90,62.15,8.00,3.5
193,2015-07-31T16:42:38,41824285,500015872,4880,-97.01,1,-73.90,62.15,8.00,7.6
193,2015-07-31T16:42:38,49508310,503848032,13755,-77.24,5,-70.06,68.92,8.00,2
193,2015-07-31T16:42:38,108048,528431136,12689,-84.41,3,-84.69,69.80,8.00,8.1
193,2015-07-31T16:42:38,66502754,539807232,4880,-79.51,1,-73.90,62.15,8.00,3.6
193,2015-07-31T16:42:38,6590935,539870912,10737,-101.89,2,-82.33,40.03,8.00,5.5
193,2015-07-31T16:42:38,30136159,539935360,14642,-80.75,2,-80.88,43.84,8.00,0.3
193,2015-07-31T16:42:38,26366415,539999104,12201,-59.42,1,-80.24,45.53,8.00,7
193,2015-07-31T16:42:38,64847492,540062464,14642,-44.88,2,-80.83,43.99,8.00,2.6
193,2015-07-31T16:42:38,63382935,540127872,9761,-70.02,2,-81.67,41.78,8.00,2.9
193,2015-07-31T16:42:38,54718731,540188864,4880,-103.16,1,-78.18,50.92,8.00,8.1
193,2015-07-31T16:42:38,41153804,552997824,13101,-104.6,5,-64.89,67.22,8.00,0.5
193,2015-07-31T16:42:38,58366981,577580928,15618,-92.47,3,-80.27,77.99,8.00,1.3
193,2015-07-31T16:42:38,27354086,577580416,9386,-80.75,3,-69.05,78.92,8.00,8.8
193,2015-07-31T16:42:38,4478321,586251904,4880,-65.03,1,-73.90,62.15,8.00,1.7
193,2015-07-31T16:42:38,19973506,589865344,9761,-104.85,1,-92.41,79.69,8.00,1.8
193,2015-07-31T16:42:38,57986540,589864576,4880,-71.15,1,-91.02,77.66,8.00,3.4
193,2015-07-31T16:42:38,10077945,596320768,4880,-66.72,1,-95.31,6.00,8.00,1.1
193,2015-07-31T16:42:38,37852719,599995904,4880,-78.56,1,-73.90,62.15,8.00,4.6
194,2015-07-31T16:42:38,10566841,500010528,9761,-56.6,1,-73.90,62.15,8.00,8.6
194,2015-07-31T16:42:38,4111211,500018336,21474,-76.47,1,-73.90,62.15,8.00,4.3
194,2015-07-31T16:42:38,41824285,500015872,4880,-37.42,1,-73.90,62.15,8.00,7.1
194,2015-07-31T16:42:38,49508310,503848160,13755,-78.86,4,-69.14,68.99,8.00,3.6
194,2015-07-31T16:42:38,108048,528430464,12811,-65.5,4,-86.62,71.61,8.00,7.3
194,2015-07-31T16:42:38,66502754,539807232,4880,-63.97,1,-73.90,62.15,8.00,0.1
194,2015-07-31T16:42:38,6590935,539870912,10737,-75.38,2,-82.06,40.75,8.00,8.5
194,2015-07-31T16:42:38,30136159,539935360,14642,-99.02,2,-80.70,44.32,8.00,0.4
194,2015-07-31T16:42:38,26366415,539999360,12201,-97.53,2,-79.35,47.85,8.00,4
194,2015-07-31T16:42:38,64847492,540062464,14642,-65.81,2,-80.70,44.32,8.00,7.7
194,2015-07-31T16:42:38,63382935,540128128,9761,-79.01,2,-81.00,43.53,8.00,4.7
194,2015-07-31T16:42:38,54718731,540188864,4880,-89.7,1,-78.18,50.92,8.00,2.1
194,2015-07-31T16:42:38,41153804,552997824,13015,-96.82,4,-64.03,67.77,8.00,5.9
194,2015-07-31T16:42:38,58366981,577580992,15572,-63.35,5,-76.10,72.50,8.00,4.9
194,2015-07-31T16:42:38,27354086,577580416,9386,-54.08,3,-69.05,78.92,8.00,9.6
194,2015-07-31T16:42:38,4478321,586251904,4880,-84,1,-73.90,62.15,8.00,4.8
194,2015-07-31T16:42:38,19973506,589865344,9761,-103.07,1,-92.41,79.69,8.00,0
194,2015-07-31T16:42:38,57986540,589864576,4880,-50.35,1,-79.16,60.26,8.00,2.9
194,2015-07-31T16:42:38,10077945,596320768,4880,-66.81,1,-95.31,6.00,8.00,5
194,2015-07-31T16:42:38,37852719,599995904,4880,-101.43,1,-73.90,62.15,8.00,4.7
195,2015-07-31T16:42:38,10566841,500010528,9761,-98.31,1,-73.90,62.15,8.00,1.7
195,2015-07-31T16:42:38,4111211,500018336,21474,-58.93,1,-73.90,62.15,8.00,1.5
195,2015-07-31T16:42:38,41824285,500015872,4880,-92.63,1,-73.90,62.15,8.00,3.6
195,2015-07-31T16:42:38,49508310,503848160,13755,-66.43,5,-67.70,69.51,8.00,4.2
195,2015-07-31T16:42:38,108048,528430304,13015,-87.98,2,-87.26,72.22,8.00,1.8
