TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z
490,2015-07-31T16:43:22,57986540,589864576,4880,0,1,-91.02,77.66,8.00
490,2015-07-31T16:43:22,22376609,596320768,4880,0,1,-95.31,6.00,8.00
490,2015-07-31T16:43:22,56020733,599995904,4880,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,4111211,500013440,19523,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,10566841,500008576,9761,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,41824285,500011008,4880,0,1,-67.83,51.33,8.00
491,2015-07-31T16:43:22,49508310,503848256,13755,0,5,-72.31,68.75,8.00
491,2015-07-31T16:43:22,108048,528429696,13727,0,2,-86.35,63.22,8.00
491,2015-07-31T16:43:22,14469006,533345184,4880,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,66502754,539807232,4880,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,6590935,539870656,9761,0,2,-81.99,40.93,8.00
491,2015-07-31T16:43:22,30136159,539935360,14642,0,2,-81.97,40.97,8.00
491,2015-07-31T16:43:22,16794129,539998784,43926,0,2,-74.96,59.36,8.00
491,2015-07-31T16:43:22,26366415,539998080,13666,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,64847492,540062208,14642,0,2,-81.59,41.98,8.00
491,2015-07-31T16:43:22,63382935,540127872,9761,0,2,-81.32,42.68,8.00
491,2015-07-31T16:43:22,54718731,540188864,4880,0,1,-78.18,50.92,8.00
491,2015-07-31T16:43:22,41153804,552997632,13248,0,4,-65.43,75.50,8.00
491,2015-07-31T16:43:22,55399046,574996992,4880,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,58366981,577581632,15529,0,4,-78.86,73.11,8.00
491,2015-07-31T16:43:22,27354086,577580992,9455,0,1,-63.74,72.47,8.00
491,2015-07-31T16:43:22,4478321,586251904,4880,0,1,-73.90,62.15,8.00
491,2015-07-31T16:43:22,19973506,589865664,9761,0,1,-97.02,86.46,8.00
491,2015-07-31T16:43:22,57986540,589864576,4880,0,1,-91.02,77.66,8.00
491,2015-07-31T16:43:22,22376609,596320768,4880,0,1,-95.31,6.00,8.00
491,2015-07-31T16:43:22,56020733,599995904,4880,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,4111211,500013440,19523,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,10566841,500008576,9761,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,41824285,500011008,4880,0,1,-67.83,51.33,8.00
492,2015-07-31T16:43:22,49508310,503848032,13754,0,4,-71.67,69.24,8.00
492,2015-07-31T16:43:22,108048,528430144,14642,0,3,-88.14,70.85,8.00
492,2015-07-31T16:43:22,14469006,533345184,4880,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,66502754,539807232,4880,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,6590935,539870656,9761,0,2,-82.19,40.42,8.00
492,2015-07-31T16:43:22,30136159,539935360,14642,0,2,-81.72,41.64,8.00
492,2015-07-31T16:43:22,16794129,539998784,43926,0,2,-74.96,59.36,8.00
492,2015-07-31T16:43:22,26366415,539998080,13666,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,64847492,540062208,14642,0,2,-81.69,41.72,8.00
492,2015-07-31T16:43:22,63382935,540127616,9761,0,2,-81.90,41.17,8.00
492,2015-07-31T16:43:22,54718731,540188864,4880,0,1,-78.18,50.92,8.00
492,2015-07-31T16:43:22,41153804,552997952,14100,0,5,-62.10,68.43,8.00
492,2015-07-31T16:43:22,55399046,574996992,4880,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,58366981,577581632,15529,0,4,-78.86,73.11,8.00
492,2015-07-31T16:43:22,27354086,577580544,9455,0,4,-68.27,75.49,8.00
492,2015-07-31T16:43:22,4478321,586251904,4880,0,1,-73.90,62.15,8.00
492,2015-07-31T16:43:22,19973506,589865344,9761,0,2,-92.68,80.09,8.00
492,2015-07-31T16:43:22,57986540,589864576,4880,0,1,-91.02,77.66,8.00
492,2015-07-31T16:43:22,22376609,596320768,4880,0,1,-95.31,6.00,8.00
492,2015-07-31T16:43:22,56020733,599995904,4880,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,4111211,500013440,19523,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,10566841,500008576,9761,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,41824285,500011008,4880,0,1,-67.83,51.33,8.00
493,2015-07-31T16:43:22,49508310,503847936,13755,0,4,-70.43,69.30,8.00
493,2015-07-31T16:43:22,108048,528430752,14642,0,4,-90.43,75.83,8.00
493,2015-07-31T16:43:22,14469006,533345184,4880,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,66502754,539807232,4880,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,6590935,539870656,9761,0,2,-82.27,40.20,8.00
493,2015-07-31T16:43:22,30136159,539935360,14642,0,2,-81.60,41.97,8.00
493,2015-07-31T16:43:22,16794129,539998784,43926,0,2,-74.96,59.36,8.00
493,2015-07-31T16:43:22,26366415,539998528,12689,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,64847492,540062208,14642,0,2,-81.85,41.30,8.00
493,2015-07-31T16:43:22,63382935,540127424,9761,0,2,-82.27,40.19,8.00
493,2015-07-31T16:43:22,54718731,540187904,4880,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,41153804,552997568,14099,0,5,-63.81,69.05,8.00
493,2015-07-31T16:43:22,55399046,574996992,4880,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,58366981,577581632,16639,0,5,-78.40,74.15,8.00
493,2015-07-31T16:43:22,27354086,577580544,9455,0,4,-68.27,75.49,8.00
493,2015-07-31T16:43:22,4478321,586251904,4880,0,1,-73.90,62.15,8.00
493,2015-07-31T16:43:22,19973506,589865344,9761,0,1,-92.68,80.09,8.00
493,2015-07-31T16:43:22,57986540,589864576,4880,0,1,-91.02,77.66,8.00
493,2015-07-31T16:43:22,22376609,596320768,4880,0,1,-95.31,6.00,8.00
493,2015-07-31T16:43:22,56020733,599995904,4880,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,4111211,500013440,19523,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,10566841,500008576,9761,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,41824285,500011008,4880,0,1,-67.83,51.33,8.00
494,2015-07-31T16:43:22,49508310,503847808,13754,0,4,-70.66,69.46,8.00
494,2015-07-31T16:43:22,108048,528430592,14642,0,4,-89.01,71.87,8.00
494,2015-07-31T16:43:22,14469006,533345184,4880,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,66502754,539807232,4880,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,6590935,539870656,9761,0,2,-82.65,39.21,8.00
494,2015-07-31T16:43:22,30136159,539935360,14642,0,2,-81.76,41.53,8.00
494,2015-07-31T16:43:22,16794129,539998784,43926,0,2,-74.96,59.36,8.00
494,2015-07-31T16:43:22,26366415,539999168,12202,0,2,-75.56,57.80,8.00
494,2015-07-31T16:43:22,64847492,540062208,14642,0,2,-81.85,41.30,8.00
494,2015-07-31T16:43:22,63382935,540127424,9761,0,2,-82.40,39.85,8.00
494,2015-07-31T16:43:22,54718731,540187904,4880,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,41153804,552997312,14153,0,5,-65.16,64.43,8.00
494,2015-07-31T16:43:22,55399046,574996992,4880,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,58366981,577581632,16639,0,4,-78.94,75.36,8.00
494,2015-07-31T16:43:22,27354086,577580544,9455,0,4,-68.27,75.49,8.00
494,2015-07-31T16:43:22,4478321,586251904,4880,0,1,-73.90,62.15,8.00
494,2015-07-31T16:43:22,19973506,589865344,9761,0,1,-92.68,80.09,8.00
494,2015-07-31T16:43:22,57986540,589865536,4880,0,1,-91.02,77.66,8.00
494,2015-07-31T16:43:22,22376609,596320768,4880,0,1,-95.31,6.00,8.00
494,2015-07-31T16:43:22,56020733,599995904,4880,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,4111211,500013440,19523,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,10566841,500009536,9761,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,41824285,500011008,4880,0,1,-67.83,51.33,8.00
495,2015-07-31T16:43:22,49508310,503847648,13712,0,4,-71.95,72.62,8.00
495,2015-07-31T16:43:22,108048,528430592,14642,0,3,-87.61,70.83,8.00
495,2015-07-31T16:43:22,14469006,533345184,4880,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,66502754,539807232,4880,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,6590935,539870656,9761,0,2,-82.91,38.51,8.00
495,2015-07-31T16:43:22,30136159,539935360,14642,0,2,-81.75,41.56,8.00
495,2015-07-31T16:43:22,16794129,539998784,43926,0,2,-74.96,59.36,8.00
495,2015-07-31T16:43:22,26366415,539999168,12202,0,1,-75.56,57.80,8.00
495,2015-07-31T16:43:22,64847492,540062208,14642,0,2,-81.85,41.30,8.00
495,2015-07-31T16:43:22,63382935,540127424,9761,0,2,-82.32,40.07,8.00
495,2015-07-31T16:43:22,54718731,540187904,4880,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,41153804,552997568,14154,0,1,-67.17,63.79,8.00
495,2015-07-31T16:43:22,55399046,574996992,4880,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,58366981,577581120,15752,0,4,-77.59,72.93,8.00
495,2015-07-31T16:43:22,27354086,577580544,9455,0,4,-68.27,75.49,8.00
495,2015-07-31T16:43:22,4478321,586251904,4880,0,1,-73.90,62.15,8.00
495,2015-07-31T16:43:22,19973506,589865344,9761,0,1,-92.68,80.09,8.00
495,2015-07-31T16:43:22,57986540,589865536,4880,0,1,-91.02,77.66,8.00
495,2015-07-31T16:43:22,22376609,596320768,4880,0,1,-95.31,6.00,8.00
495,2015-07-31T16:43:22,56020733,599995904,4880,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,4111211,500013440,19523,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,10566841,500009536,9761,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,41824285,500009056,4880,0,1,-67.83,51.33,8.00
496,2015-07-31T16:43:23,49508310,503847488,13665,0,4,-71.90,76.73,8.00
496,2015-07-31T16:43:23,108048,528430464,13781,0,3,-86.05,68.99,8.00
496,2015-07-31T16:43:23,14469006,533345184,4880,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,66502754,539807232,4880,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,6590935,539870656,9761,0,2,-82.74,38.98,8.00
496,2015-07-31T16:43:23,30136159,539935360,14642,0,2,-81.56,42.06,8.00
496,2015-07-31T16:43:23,16794129,539998784,43926,0,2,-74.96,59.36,8.00
496,2015-07-31T16:43:23,26366415,539999168,12202,0,1,-75.56,57.80,8.00
496,2015-07-31T16:43:23,64847492,540062208,14642,0,2,-81.71,41.68,8.00
496,2015-07-31T16:43:23,63382935,540127616,9761,0,2,-82.05,40.77,8.00
496,2015-07-31T16:43:23,54718731,540187904,4880,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,41153804,552997056,14128,0,4,-65.16,69.32,8.00
496,2015-07-31T16:43:23,55399046,574996992,4880,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,58366981,577581184,15804,0,4,-75.96,75.26,8.00
496,2015-07-31T16:43:23,27354086,577580544,9455,0,4,-68.27,75.49,8.00
496,2015-07-31T16:43:23,4478321,586251904,4880,0,1,-73.90,62.15,8.00
496,2015-07-31T16:43:23,19973506,589865344,9761,0,1,-92.68,80.09,8.00
496,2015-07-31T16:43:23,57986540,589865536,4880,0,1,-102.89,95.06,8.00
496,2015-07-31T16:43:23,22376609,596320768,4880,0,1,-95.31,6.00,8.00
496,2015-07-31T16:43:23,56020733,599995904,4880,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,4111211,500013440,19523,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,10566841,500009536,9761,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,41824285,500009056,4880,0,1,-67.83,51.33,8.00
497,2015-07-31T16:43:23,49508310,503847552,13480,0,5,-71.66,75.94,8.00
497,2015-07-31T16:43:23,108048,528430304,13781,0,3,-85.81,68.87,8.00
497,2015-07-31T16:43:23,14469006,533345184,4880,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,66502754,539807232,4880,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,6590935,539870656,9761,0,2,-82.51,39.57,8.00
497,2015-07-31T16:43:23,30136159,539935360,14642,0,2,-81.42,42.42,8.00
497,2015-07-31T16:43:23,16794129,539998784,43926,0,2,-74.96,59.36,8.00
497,2015-07-31T16:43:23,26366415,539999616,11388,0,1,-75.56,57.80,8.00
497,2015-07-31T16:43:23,64847492,540062208,14642,0,2,-81.61,41.93,8.00
497,2015-07-31T16:43:23,63382935,540127616,9761,0,2,-81.96,41.01,8.00
497,2015-07-31T16:43:23,54718731,540187904,4880,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,41153804,552996416,13247,0,1,-63.43,70.43,8.00
497,2015-07-31T16:43:23,55399046,574996992,4880,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,58366981,577581440,15751,0,5,-76.64,71.31,8.00
497,2015-07-31T16:43:23,27354086,577580544,9455,0,4,-68.27,75.49,8.00
497,2015-07-31T16:43:23,4478321,586251904,4880,0,1,-73.90,62.15,8.00
497,2015-07-31T16:43:23,19973506,589865152,9761,0,2,-89.26,75.07,8.00
497,2015-07-31T16:43:23,57986540,589865536,4880,0,1,-102.89,95.06,8.00
497,2015-07-31T16:43:23,22376609,596320768,4880,0,1,-95.31,6.00,8.00
497,2015-07-31T16:43:23,56020733,599995904,4880,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,4111211,500013440,19523,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,10566841,500009536,9761,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,41824285,500009056,4880,0,1,-67.83,51.33,8.00
498,2015-07-31T16:43:23,49508310,503847648,12550,0,4,-71.43,74.50,8.00
498,2015-07-31T16:43:23,108048,528430304,13727,0,3,-85.73,69.61,8.00
498,2015-07-31T16:43:23,14469006,533345184,4880,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,66502754,539807232,4880,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,6590935,539870656,9761,0,2,-82.54,39.48,8.00
498,2015-07-31T16:43:23,30136159,539935360,14642,0,2,-81.46,42.32,8.00
498,2015-07-31T16:43:23,16794129,539998784,43926,0,2,-74.96,59.36,8.00
498,2015-07-31T16:43:23,26366415,539999616,11388,0,1,-75.56,57.80,8.00
498,2015-07-31T16:43:23,64847492,540062208,14642,0,2,-81.45,42.36,8.00
498,2015-07-31T16:43:23,63382935,540127616,9761,0,2,-82.08,40.69,8.00
498,2015-07-31T16:43:23,54718731,540187904,4880,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,41153804,552996480,11713,0,5,-61.54,65.88,8.00
498,2015-07-31T16:43:23,55399046,574996992,4880,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,58366981,577581440,15374,0,3,-75.12,71.86,8.00
498,2015-07-31T16:43:23,27354086,577580544,9455,0,4,-68.27,75.49,8.00
498,2015-07-31T16:43:23,4478321,586251904,4880,0,1,-73.90,62.15,8.00
498,2015-07-31T16:43:23,19973506,589865152,9761,0,2,-89.26,75.07,8.00
498,2015-07-31T16:43:23,57986540,589865536,4880,0,1,-102.89,95.06,8.00
498,2015-07-31T16:43:23,22376609,596320768,4880,0,1,-95.31,6.00,8.00
498,2015-07-31T16:43:23,56020733,599995904,4880,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,4111211,500013440,19523,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,10566841,500009536,9761,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,41824285,500009056,4880,0,1,-67.83,51.33,8.00
499,2015-07-31T16:43:23,49508310,503847648,12550,0,4,-70.37,73.09,8.00
499,2015-07-31T16:43:23,108048,528430688,11639,0,1,-87.63,73.17,8.00
499,2015-07-31T16:43:23,14469006,533345184,4880,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,66502754,539807232,4880,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,6590935,539870656,9761,0,2,-82.70,39.07,8.00
499,2015-07-31T16:43:23,30136159,539935360,14642,0,2,-81.49,42.23,8.00
499,2015-07-31T16:43:23,16794129,539998784,43926,0,2,-74.96,59.36,8.00
499,2015-07-31T16:43:23,26366415,539998528,12689,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,64847492,540062208,14642,0,2,-81.66,41.80,8.00
499,2015-07-31T16:43:23,63382935,540127424,9761,0,2,-82.55,39.47,8.00
499,2015-07-31T16:43:23,54718731,540187904,4880,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,41153804,552997120,11714,0,1,-65.50,64.63,8.00
499,2015-07-31T16:43:23,55399046,574996992,4880,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,58366981,577581184,15374,0,4,-74.60,68.80,8.00
499,2015-07-31T16:43:23,27354086,577580544,9455,0,4,-68.27,75.49,8.00
499,2015-07-31T16:43:23,4478321,586251904,4880,0,1,-73.90,62.15,8.00
499,2015-07-31T16:43:23,19973506,589865152,9761,0,2,-89.26,75.07,8.00
499,2015-07-31T16:43:23,57986540,589865536,4880,0,1,-102.89,95.06,8.00
499,2015-07-31T16:43:23,22376609,596320768,4880,0,1,-95.31,6.00,8.00
499,2015-07-31T16:43:23,56020733,599995904,4880,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,4111211,500013440,19523,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,10566841,500009536,9761,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,41824285,500011008,4880,0,1,-67.83,51.33,8.00
500,2015-07-31T16:43:24,49508310,503847808,12645,0,5,-68.53,69.92,8.00
500,2015-07-31T16:43:24,108048,528431232,12765,0,3,-86.61,71.94,8.00
500,2015-07-31T16:43:24,14469006,533345184,4880,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,66502754,539807232,4880,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,6590935,539870656,9761,0,2,-82.07,40.73,8.00
500,2015-07-31T16:43:24,30136159,539935360,13665,0,2,-81.99,40.93,8.00
500,2015-07-31T16:43:24,16794129,539998784,43926,0,2,-74.96,59.36,8.00
500,2015-07-31T16:43:24,26366415,539998528,12689,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,64847492,540062464,13666,0,2,-82.55,39.47,8.00
500,2015-07-31T16:43:24,63382935,540127424,9761,0,2,-82.63,39.26,8.00
500,2015-07-31T16:43:24,54718731,540187904,4880,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,41153804,552997440,11505,0,3,-66.14,68.89,8.00
500,2015-07-31T16:43:24,55399046,574996992,4880,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,58366981,577581184,15374,0,4,-74.60,68.80,8.00
500,2015-07-31T16:43:24,27354086,577580288,9455,0,4,-68.28,73.53,8.00
500,2015-07-31T16:43:24,4478321,586251904,4880,0,1,-73.90,62.15,8.00
500,2015-07-31T16:43:24,19973506,589865344,9761,0,1,-92.34,79.59,8.00
500,2015-07-31T16:43:24,57986540,589865536,4880,0,1,-102.89,95.06,8.00
500,2015-07-31T16:43:24,22376609,596320768,4880,0,1,-95.31,6.00,8.00
500,2015-07-31T16:43:24,56020733,599995904,4880,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,4111211,500013440,19523,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,10566841,500009536,9761,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,41824285,500014912,4880,0,1,-67.83,51.33,8.00
501,2015-07-31T16:43:24,49508310,503847936,11758,0,4,-68.56,67.91,8.00
501,2015-07-31T16:43:24,108048,528431264,11638,0,3,-83.81,67.99,8.00
501,2015-07-31T16:43:24,14469006,533345184,4880,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,66502754,539807232,4880,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,6590935,539870656,9761,0,2,-82.07,40.73,8.00
501,2015-07-31T16:43:24,30136159,539935360,13665,0,2,-81.80,41.43,8.00
501,2015-07-31T16:43:24,16794129,539998784,43926,0,2,-74.96,59.36,8.00
501,2015-07-31T16:43:24,26366415,539999616,11388,0,2,-75.51,57.94,8.00
501,2015-07-31T16:43:24,64847492,540062464,13666,0,2,-82.29,40.16,8.00
501,2015-07-31T16:43:24,63382935,540127168,9761,0,2,-83.15,37.90,8.00
501,2015-07-31T16:43:24,54718731,540187904,4880,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,41153804,552998080,11591,0,3,-62.32,67.59,8.00
501,2015-07-31T16:43:24,55399046,574996992,4880,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,58366981,577581312,15340,0,5,-74.94,67.73,8.00
501,2015-07-31T16:43:24,27354086,577580288,9455,0,4,-68.28,73.53,8.00
501,2015-07-31T16:43:24,4478321,586251904,4880,0,1,-73.90,62.15,8.00
501,2015-07-31T16:43:24,19973506,589865344,9761,0,1,-92.34,79.59,8.00
501,2015-07-31T16:43:24,57986540,589865536,4880,0,1,-102.89,95.06,8.00
501,2015-07-31T16:43:24,22376609,596320768,4880,0,1,-95.31,6.00,8.00
501,2015-07-31T16:43:24,56020733,599995904,4880,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,4111211,500013440,19523,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,10566841,500009536,9761,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,41824285,500015872,4880,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,49508310,503847840,11957,0,3,-69.47,69.00,8.00
502,2015-07-31T16:43:24,108048,528430304,11853,0,4,-82.72,63.54,8.00
502,2015-07-31T16:43:24,14469006,533345184,4880,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,66502754,539807232,4880,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,6590935,539870400,9761,0,1,-81.29,42.78,8.00
502,2015-07-31T16:43:24,30136159,539935232,13557,0,1,-81.21,42.97,8.00
502,2015-07-31T16:43:24,16794129,539998784,43926,0,2,-74.96,59.36,8.00
502,2015-07-31T16:43:24,26366415,539999680,12550,0,2,-80.75,44.20,8.00
502,2015-07-31T16:43:24,64847492,540062336,13557,0,1,-81.43,42.39,8.00
502,2015-07-31T16:43:24,63382935,540127168,9761,0,1,-82.06,40.75,8.00
502,2015-07-31T16:43:24,54718731,540187904,4880,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,41153804,552997760,13117,0,5,-62.50,68.49,8.00
502,2015-07-31T16:43:24,55399046,574996992,4880,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,58366981,577581568,16269,0,4,-75.24,66.55,8.00
502,2015-07-31T16:43:24,27354086,577580288,9455,0,4,-68.28,73.53,8.00
502,2015-07-31T16:43:24,4478321,586251904,4880,0,1,-73.90,62.15,8.00
502,2015-07-31T16:43:24,19973506,589865344,9761,0,1,-92.34,79.59,8.00
502,2015-07-31T16:43:24,57986540,589866560,4880,0,1,-102.89,95.06,8.00
502,2015-07-31T16:43:24,22376609,596320768,4880,0,1,-95.31,6.00,8.00
502,2015-07-31T16:43:24,56020733,599995904,4880,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,4111211,500013440,19523,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,10566841,500009536,9761,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,41824285,500015872,4880,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,49508310,503847840,12934,0,4,-71.05,72.63,8.00
503,2015-07-31T16:43:24,108048,528430656,12898,0,3,-82.06,64.56,8.00
503,2015-07-31T16:43:24,14469006,533345184,4880,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,66502754,539807232,4880,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,6590935,539870400,9761,0,2,-81.53,42.14,8.00
503,2015-07-31T16:43:24,30136159,539935232,13557,0,2,-81.15,43.15,8.00
503,2015-07-31T16:43:24,16794129,539998784,43926,0,2,-74.96,59.36,8.00
503,2015-07-31T16:43:24,26366415,539999296,11853,0,1,-80.75,44.20,8.00
503,2015-07-31T16:43:24,64847492,540062336,13557,0,2,-81.21,42.99,8.00
503,2015-07-31T16:43:24,63382935,540127168,9761,0,2,-81.96,41.01,8.00
503,2015-07-31T16:43:24,54718731,540187904,4880,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,41153804,552997696,13207,0,5,-63.41,66.87,8.00
503,2015-07-31T16:43:24,55399046,574996992,4880,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,58366981,577581312,16268,0,5,-73.89,66.26,8.00
503,2015-07-31T16:43:24,27354086,577580288,9455,0,4,-68.28,73.53,8.00
503,2015-07-31T16:43:24,4478321,586251904,4880,0,1,-73.90,62.15,8.00
503,2015-07-31T16:43:24,19973506,589865344,9761,0,1,-92.34,79.59,8.00
503,2015-07-31T16:43:24,57986540,589866560,4880,0,1,-102.89,95.06,8.00
503,2015-07-31T16:43:24,22376609,596320768,4880,0,1,-95.31,6.00,8.00
503,2015-07-31T16:43:24,56020733,599995904,4880,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,4111211,500013440,19523,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,10566841,500009536,9761,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,41824285,500015872,4880,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,49508310,503847968,12934,0,4,-72.32,73.53,8.00
504,2015-07-31T16:43:24,108048,528430624,13727,0,3,-83.81,66.77,8.00
504,2015-07-31T16:43:24,14469006,533345184,4880,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,66502754,539807232,4880,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,6590935,539870656,10845,0,2,-80.91,43.78,8.00
504,2015-07-31T16:43:24,30136159,539935232,13557,0,2,-81.62,41.91,8.00
504,2015-07-31T16:43:24,16794129,539998784,43926,0,2,-74.96,59.36,8.00
504,2015-07-31T16:43:24,26366415,539999296,11853,0,1,-80.75,44.20,8.00
504,2015-07-31T16:43:24,64847492,540062592,12472,0,2,-81.54,42.11,8.00
504,2015-07-31T16:43:24,63382935,540127424,9761,0,2,-81.27,42.82,8.00
504,2015-07-31T16:43:24,54718731,540187904,4880,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,41153804,552998080,12782,0,5,-64.06,65.26,8.00
504,2015-07-31T16:43:24,55399046,574996992,4880,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,58366981,577581312,16268,0,3,-76.34,67.08,8.00
504,2015-07-31T16:43:24,27354086,577580288,9455,0,4,-68.28,73.53,8.00
504,2015-07-31T16:43:24,4478321,586251904,4880,0,1,-73.90,62.15,8.00
504,2015-07-31T16:43:24,19973506,589865344,9761,0,1,-92.34,79.59,8.00
504,2015-07-31T16:43:24,57986540,589866560,4880,0,1,-102.89,95.06,8.00
504,2015-07-31T16:43:24,22376609,596320768,4880,0,1,-95.31,6.00,8.00
